"Event Category","Event Action","Event Label","Event Value","Custom Event Properties","Country","Client IP Country","User ID"
"stage (App)","clear","2008",,"{""last_level"":20}","kr","South Korea","4UTFIK"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","6HI1XP"
"stage (App)","clear","3002",,"{""last_level"":20}","de","Germany","F0DX3K"
"stage (App)","fail","2010",,"{""last_level"":13}","cn","Germany","JMVLFS"
"stage (App)","clear","2012",,"{""last_level"":20}","za","South Africa","QP7YKA"
"stage (App)","try","2001",,"{""last_level"":1}","kr","South Korea","3WUVDJ"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","th","Thailand","CW1JYH"
"stage (App)","fail","2010",,"{""is_repeat_play"":true,""last_level"":16}","fr","France","NYAITD"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","STA391"
"stage (App)","clear","2010",,"{""last_level"":20}","kr","South Korea","98CWOS"
"stage (App)","clear","2007",,"{""last_level"":20}","th","Thailand","SLM8PN"
"stage (App)","try","2001",,"{""last_level"":1}","hu","Hungary","2IHVVI"
"stage (App)","fail","5002",,"{""last_level"":2}","cn","Taiwan Province Of China","GX9T06"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","FZ7ZBJ"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","SPP0BV"
"stage (App)","clear","3008",,"{""last_level"":20}","us","Indonesia","XMR72W"
"stage (App)","clear","2010",,"{""last_level"":20}","kr","South Korea","P24XFQ"
"stage (App)","clear","2003",,"{""last_level"":20}","gb","United Kingdom","XKH5U1"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","my","Malaysia","D7JPHW"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","us","Hong Kong","A2SJ9Y"
"stage (App)","fail","5001",,"{""last_level"":6}","kr","South Korea","VFED5Z"
"stage (App)","clear","2002",,"{""last_level"":20}","gb","United Kingdom","MK9JDB"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","50MG8C"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","us","United States","84BFEY"
"stage (App)","fail","2005",,"{""is_repeat_play"":true,""last_level"":16}","kr","South Korea","QZH9MG"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","CM7PFH"
"stage (App)","fail","3010",,"{""last_level"":11}","kr","South Korea","GJY9OC"
"stage (App)","clear","2004",,"{""last_level"":20}","be","Netherlands","2CVNBW"
"stage (App)","fail","2017",,"{""last_level"":13}","kr","South Korea","RHIGTJ"
"stage (App)","clear","3001",,"{""last_level"":20}","kr","South Korea","BOVCK7"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","F7VRE5"
"stage (App)","clear","2004",,"{""last_level"":20}","de","Germany","3EPLMX"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","UY4S31"
"stage (App)","clear","2002",,"{""last_level"":20}","ru","Russian Federation","LYV9DY"
"stage (App)","clear","2005",,"{""last_level"":20}","fr","France","LO6FRP"
"stage (App)","fail","2015",,"{""last_level"":16}","kr","South Korea","MNS08C"
"stage (App)","clear","3001",,"{""is_repeat_play"":true,""last_level"":20}","id","Indonesia","O5YN3G"
"stage (App)","try","2001",,"{""last_level"":1}","tr","Turkey","CP7Y23"
"stage (App)","clear","2008",,"{""last_level"":20}","fr","Belgium","EOMKBZ"
"stage (App)","clear","2002",,"{""last_level"":20}","ua","Ukraine","KYEN4I"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","ETWULN"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","cz","Czech Republic","VD8AJJ"
"stage (App)","clear","2005",,"{""last_level"":20}","ru","Russian Federation","J47K7A"
"stage (App)","clear","2005",,"{""last_level"":20}","kr","South Korea","5FX1M3"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","QBDSDO"
"stage (App)","fail","2009",,"{""last_level"":20}","kr","South Korea","U2DHDF"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","7SVQJH"
"stage (App)","clear","2003",,"{""last_level"":20}","th","Thailand","4HR0ZO"
"stage (App)","try","2001",,"{""last_level"":1}","vn","Viet Nam","00CFMG"
"stage (App)","clear","2002",,"{""last_level"":20}","mx","Mexico","XXGC5L"
"stage (App)","clear","2003",,"{""last_level"":20}","br","Brazil","16B3QU"
"stage (App)","clear","2003",,"{""last_level"":20}","de","Austria","XA5NI1"
"stage (App)","clear","3004",,"{""last_level"":20}","de","Germany","IYZHB2"
"stage (App)","try","2001",,"{""last_level"":1}","kr","South Korea","D1PVR3"
"stage (App)","fail","3015",,"{""last_level"":2}","ru","Kazakhstan","6L9TZ3"
"stage (App)","fail","3015",,"{""exit_type"":""voluntary_exit"",""last_level"":2}","ru","Kazakhstan","6L9TZ3"
"stage (App)","clear","3004",,"{""last_level"":20}","ru","Russian Federation","D8NI2P"
"stage (App)","clear","2008",,"{""last_level"":20}","kr","South Korea","2FF6NL"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","7E0A7C"
"stage (App)","clear","2004",,"{""last_level"":20}","fr","France","MCVEFF"
"stage (App)","fail","2015",,"{""is_repeat_play"":true,""last_level"":5}","kr","South Korea","8CY26D"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","WD6LGR"
"stage (App)","fail","2015",,"{""exit_type"":""voluntary_exit"",""last_level"":5}","kr","South Korea","8CY26D"
"stage (App)","clear","2002",,"{""last_level"":20}","tr","Turkey","JEYK70"
"stage (App)","clear","2010",,"{""last_level"":20}","gb","Denmark","BL1REB"
"stage (App)","fail","2011",,"{""last_level"":19}","kr","South Korea","8H7MLX"
"stage (App)","clear","2002",,"{""last_level"":20}","es","Spain","GHJO98"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","us","Malaysia","PRKO5Z"
"stage (App)","clear","2012",,"{""last_level"":20}","us","Indonesia","035UFX"
"stage (App)","fail","2014",,"{""last_level"":14}","kr","South Korea","SWPPI0"
"stage (App)","clear","2010",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","IACL9M"
"stage (App)","fail","2003",,"{""is_repeat_play"":true,""last_level"":1}","ru","Russian Federation","6II31N"
"stage (App)","clear","2008",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","YUVQFI"
"stage (App)","clear","3001",,"{""last_level"":20}","us","South Korea","HGLF3O"
"stage (App)","fail","2003",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","ru","Russian Federation","6II31N"
"stage (App)","fail","2015",,"{""last_level"":11}","tw","Taiwan Province Of China","19PKCE"
"stage (App)","fail","5001",,"{""last_level"":6}","jp","Japan","V2OLG6"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","ua","Ukraine","EB6YJP"
"stage (App)","fail","5001",,"{""last_level"":6}","kr","South Korea","FQS4T5"
"stage (App)","clear","2001",,"{""last_level"":20}","kr","South Korea","H8C2Q9"
"stage (App)","try","2001",,"{""last_level"":1}","mx","Mexico","9FBH5C"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","QRRHUA"
"stage (App)","clear","2007",,"{""last_level"":20}","us","India","2EIL44"
"stage (App)","clear","2001",,"{""last_level"":20}","us","United States","H1CTH4"
"stage (App)","clear","3003",,"{""last_level"":20}","kr","South Korea","0QRK0A"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","H4RXEW"
"stage (App)","clear","2002",,"{""last_level"":20}","vn","Viet Nam","GG1FM7"
"stage (App)","clear","3003",,"{""last_level"":20}","gb","United Kingdom","WMQVVR"
"stage (App)","clear","2013",,"{""last_level"":20}","kr","South Korea","Z6855G"
"stage (App)","fail","2005",,"{""last_level"":15}","kr","South Korea","XATYQT"
"stage (App)","clear","3015",,"{""last_level"":20}","kr","South Korea","VLWVWW"
"stage (App)","clear","3012",,"{""last_level"":20}","us","United States","BQ6D2A"
"stage (App)","clear","2004",,"{""last_level"":20}","hk","Hong Kong","FNSF69"
"stage (App)","clear","3001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","VUPO8R"
"stage (App)","try","2001",,"{""last_level"":1}","ru","Russian Federation","049CI2"
"stage (App)","clear","2005",,"{""last_level"":20}","de","Germany","63AR43"
"stage (App)","clear","3007",,"{""last_level"":20}","kr","South Korea","DHTKLP"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","de","Germany","IDCO5O"
"stage (App)","fail","2014",,"{""last_level"":14}","kr","South Korea","5M8CFF"
"stage (App)","clear","3012",,"{""last_level"":20}","us","United States","ZFZLYE"
"stage (App)","clear","3007",,"{""last_level"":20}","kr","South Korea","FUH6ZX"
"stage (App)","fail","2005",,"{""last_level"":17}","us","Egypt","CYHF6F"
"stage (App)","clear","3009",,"{""last_level"":20}","ru","Russian Federation","P0LAPX"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","Mexico","DD6MXA"
"stage (App)","fail","2003",,"{""is_repeat_play"":true,""last_level"":1}","de","Germany","OFWM6V"
"stage (App)","clear","2003",,"{""last_level"":20}","za","South Africa","4XFITX"
"stage (App)","fail","2005",,"{""exit_type"":""voluntary_exit"",""last_level"":17}","us","Egypt","CYHF6F"
"stage (App)","clear","2008",,"{""last_level"":20}","kr","South Korea","RQI12M"
"stage (App)","fail","2003",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","de","Germany","OFWM6V"
"stage (App)","clear","2001",,"{""last_level"":20}","ru","Russian Federation","HECRI3"
"stage (App)","fail","2014",,"{""last_level"":11}","ru","Turkey","3ERCEB"
"stage (App)","try","2001",,"{""is_repeat_play"":true,""last_level"":1}","ru","Ukraine","3I0S6V"
"stage (App)","fail","2015",,"{""last_level"":16}","kr","South Korea","2TWQ1N"
"stage (App)","clear","2014",,"{""last_level"":20}","kr","South Korea","X4CX3U"
"stage (App)","clear","3003",,"{""last_level"":20}","kr","South Korea","KJUFVC"
"stage (App)","clear","2003",,"{""last_level"":20}","tr","Turkey","0TQG6Y"
"stage (App)","fail","2003",,"{""last_level"":1}","vn","Viet Nam","AC1071"
"stage (App)","fail","5001",,"{""last_level"":6}","kr","South Korea","QKXDES"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","RGZMAD"
"stage (App)","fail","2003",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","vn","Viet Nam","AC1071"
"stage (App)","clear","2004",,"{""last_level"":20}","de","Germany","3YT373"
"stage (App)","try","2001",,"{""last_level"":1}","gb","India","GC3Q37"
"stage (App)","fail","2015",,"{""last_level"":11}","kr","South Korea","T1H9LH"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","fr","France","Z5PLWO"
"stage (App)","clear","2002",,"{""last_level"":20}","ru","Russian Federation","ZLWV8C"
"stage (App)","fail","2009",,"{""last_level"":12}","ru","Russian Federation","MFWBZU"
"stage (App)","fail","2009",,"{""last_level"":14}","kr","South Korea","AAZPPQ"
"stage (App)","clear","2001",,"{""last_level"":20}","gb","Libyan Arab Jamahiriya","HMC2DZ"
"stage (App)","clear","2002",,"{""last_level"":20}","kr","South Korea","7221SN"
"stage (App)","clear","3001",,"{""last_level"":20}","fr","Belgium","BC9AEP"
"stage (App)","fail","2016",,"{""last_level"":11}","kr","South Korea","FGJEAV"
"stage (App)","clear","3003",,"{""last_level"":20}","us","United States","G8QPND"
"stage (App)","clear","3001",,"{""last_level"":20}","kr","South Korea","XFDFWZ"
"stage (App)","fail","5001",,"{""last_level"":5}","kr","South Korea","HFB6ZC"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","jp","Japan","4ZX4QS"
"stage (App)","fail","2013",,"{""last_level"":13}","br","Brazil","1ZDL1U"
"stage (App)","fail","2009",,"{""last_level"":13}","fr","Algeria","V48LHO"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","TE8WVP"
"stage (App)","clear","2010",,"{""last_level"":20}","kr","South Korea","MYQRQN"
"stage (App)","clear","2004",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","HP9WUY"
"stage (App)","fail","2012",,"{""last_level"":12}","kr","South Korea","Q8ODRS"
"stage (App)","clear","3008",,"{""is_repeat_play"":true,""last_level"":20}","us","India","JKBKNU"
"stage (App)","fail","2008",,"{""is_repeat_play"":true,""last_level"":11}","kr","South Korea","QH0U7V"
"stage (App)","clear","2002",,"{""last_level"":20}","tw","Taiwan Province Of China","PKJ356"
"stage (App)","fail","2008",,"{""exit_type"":""voluntary_exit"",""last_level"":11}","kr","South Korea","QH0U7V"
"stage (App)","clear","2005",,"{""last_level"":20}","kr","South Korea","LH73JX"
"stage (App)","clear","2002",,"{""last_level"":20}","us","India","I5307H"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","KK3DGI"
"stage (App)","clear","3014",,"{""last_level"":20}","kr","South Korea","WWJ2NT"
"stage (App)","fail","2008",,"{""last_level"":16}","kr","South Korea","PBUHG9"
"stage (App)","clear","2001",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","Y6W66I"
"stage (App)","clear","3003",,"{""last_level"":20}","kr","South Korea","O6415Z"
"stage (App)","clear","3002",,"{""last_level"":20}","vn","Viet Nam","TPXADW"
"stage (App)","clear","2002",,"{""last_level"":20}","ae","Iraq","S14PT5"
"stage (App)","fail","2026",,"{""last_level"":10}","kr","South Korea","361SDJ"
"stage (App)","clear","2003",,"{""is_repeat_play"":true,""last_level"":20}","ru","Russian Federation","6II31N"
"stage (App)","fail","2002",,"{""last_level"":1}","pl","Poland","FV7X24"
"stage (App)","clear","3009",,"{""last_level"":20}","es","Italy","XMMGH5"
"stage (App)","clear","2006",,"{""last_level"":20}","it","Italy","2NWNAL"
"stage (App)","clear","2004",,"{""last_level"":20}","gb","Singapore","P03OO6"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","pl","Poland","FV7X24"
"stage (App)","clear","3001",,"{""last_level"":20}","eg","Iraq","M4183A"
"stage (App)","try","2001",,"{""last_level"":1}","us","Malaysia","YCHA3L"
"stage (App)","clear","2007",,"{""last_level"":20}","kr","South Korea","Q81ZLO"
"stage (App)","clear","2002",,"{""last_level"":20}","id","Indonesia","T195X1"
"stage (App)","clear","2014",,"{""last_level"":20}","vn","Viet Nam","HJN8R7"
"stage (App)","clear","3007",,"{""last_level"":20}","kr","United States","DAUX0C"
"stage (App)","fail","2010",,"{""last_level"":7}","ru","Russian Federation","8AG4WP"
"stage (App)","try","2001",,"{""last_level"":1}","hu","Hungary","UB0LWB"
"stage (App)","clear","3001",,"{""last_level"":20}","id","Indonesia","7GCEHH"
"stage (App)","fail","2010",,"{""is_repeat_play"":true,""last_level"":12}","kr","South Korea","S3WJCL"
"stage (App)","clear","2006",,"{""is_repeat_play"":true,""last_level"":20}","br","Brazil","PXEIQM"
"stage (App)","fail","2005",,"{""last_level"":19}","fr","France","NL3R0Y"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","1YDC15"
"stage (App)","clear","2007",,"{""is_repeat_play"":true,""last_level"":20}","jp","Japan","C8LZKG"
"stage (App)","clear","2006",,"{""last_level"":20}","kr","South Korea","GQMYVK"
"stage (App)","fail","2005",,"{""last_level"":18}","ua","Ukraine","U83Q3J"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","46CRKK"
"stage (App)","clear","2003",,"{""last_level"":20}","tr","Turkey","1L2NY5"
"stage (App)","fail","2002",,"{""last_level"":1}","pl","Poland","FV7X24"
"stage (App)","fail","2013",,"{""last_level"":19}","pl","Poland","XGVG50"
"stage (App)","clear","3002",,"{""last_level"":20}","us","Hungary","Y6VHOP"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","pl","Poland","FV7X24"
"stage (App)","clear","2002",,"{""is_repeat_play"":true,""last_level"":20}","tw","Taiwan Province Of China","K9FZGV"
"stage (App)","clear","3014",,"{""is_repeat_play"":true,""last_level"":20}","ru","Kazakhstan","6L9TZ3"
"stage (App)","fail","2004",,"{""last_level"":17}","br","Brazil","XH23VY"
"stage (App)","fail","2017",,"{""last_level"":10}","kr","South Korea","RHIGTJ"
"stage (App)","fail","2002",,"{""last_level"":1}","kr","South Korea","GYRZ8L"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","GYRZ8L"
"stage (App)","fail","2015",,"{""last_level"":16}","kr","South Korea","3R6N8Q"
"stage (App)","fail","2005",,"{""last_level"":10}","be","Belgium","AKDO0S"
"stage (App)","clear","2004",,"{""last_level"":20}","kr","South Korea","8IFH7U"
"stage (App)","clear","3002",,"{""last_level"":20}","gb","Germany","8V313P"
"stage (App)","clear","2003",,"{""last_level"":20}","th","Thailand","16O427"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","BR1R7I"
"stage (App)","clear","2005",,"{""last_level"":20}","de","Germany","6TZ06M"
"stage (App)","try","2001",,"{""last_level"":1}","de","Germany","9YV0NW"
"stage (App)","fail","5001",,"{""last_level"":3}","ru","France","XB3IUB"
"stage (App)","fail","5002",,"{""last_level"":2}","id","Indonesia","E8O18Q"
"stage (App)","fail","2002",,"{""last_level"":1}","ru","Ukraine","P0T902"
"stage (App)","fail","2002",,"{""last_level"":1}","kr","South Korea","GYRZ8L"
"stage (App)","clear","2005",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","RVZ3ZF"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","ru","Ukraine","P0T902"
"stage (App)","try","2001",,"{""last_level"":1}","kr","South Korea","P89MUN"
"stage (App)","fail","2005",,"{""last_level"":16}","kr","South Korea","W5CWJR"
"stage (App)","fail","2002",,"{""exit_type"":""voluntary_exit"",""last_level"":1}","kr","South Korea","GYRZ8L"
"stage (App)","clear","2002",,"{""last_level"":20}","pl","Poland","WZNE4Q"
"stage (App)","fail","2002",,"{""last_level"":19}","cz","Czech Republic","PU482U"
"stage (App)","clear","2009",,"{""is_repeat_play"":true,""last_level"":20}","kr","South Korea","I1VOKA"
"stage (App)","fail","2016",,"{""last_level"":12}","kr","South Korea","D8KD27"
"stage (App)","clear","2003",,"{""last_level"":20}","kr","South Korea","1XAYBN"
